MI05|MI|5|Michigan|District 5|662563|76.7|18.6|0.5|0.7|0.0|2.1|1.4|3.6|75.0|18.5|2.2|39675|31.4|13.7|41.5|8.7|80.9|0.0|2.4|12.3|43.6|15.1|26.3|24.7|21.0||||47.9|20.6|0.2|0.2||
MI06|MI|6|Michigan|District 6|662563|86.0|8.9|0.5|1.1|0.0|1.9|1.6|3.6|84.3|8.8|3.8|40943|39.0|11.4|44.3|10.5|66.3|0.0|7.2|12.5|48.6|21.1|29.0|24.0|22.0||||52.5|22.6|0.2|0.3||
MI07|MI|7|Michigan|District 7|662563|90.1|5.7|0.4|0.8|0.0|1.7|1.3|3.2|88.5|5.6|2.3|45181|40.2|7.9|42.4|5.9|70.8|0.0|6.4|12.5|47.8|19.1|29.2|24.4|22.0||||55.7|24.2|0.2|0.2||
MI08|MI|8|Michigan|District 8|662563|89.5|4.9|0.5|1.9|0.0|1.9|1.3|3.5|87.7|4.8|3.6|52510|42.5|8.4|47.6|8.4|73.6|0.0|4.8|8.8|51.3|29.0|36.4|26.2|13.7||||56.1|27.0|0.3|0.3||
MI09|MI|9|Michigan|District 9|662563|83.1|8.1|0.2|5.6|0.0|1.8|1.1|3.0|81.4|8.0|10.8|65358|39.6|5.4|43.3|7.1|90.8|0.0|0.5|12.4|51.0|43.5|48.7|26.5|9.0||||54.6|25.2|0.3|0.2||
MI10|MI|10|Michigan|District 10|662562|94.9|1.5|0.4|1.2|0.0|1.4|0.6|2.1|93.6|1.5|5.4|52690|38.1|6.0|42.9|5.7|77.5|0.0|4.2|11.1|48.9|16.9|30.3|24.9|20.4||||61.4|28.7|0.2|0.2||
MI11|MI|11|Michigan|District 11|662563|90.9|3.7|0.3|3.0|0.0|1.5|0.5|2.0|89.5|3.7|5.6|59177|39.7|4.3|43.1|5.6|92.0|0.0|0.6|11.6|51.4|28.5|37.5|27.3|14.5||||56.1|26.9|0.2|0.2||
MI12|MI|12|Michigan|District 12|662563|82.6|12.0|0.3|2.3|0.0|2.2|0.4|1.5|81.7|12.0|9.5|46784|31.9|7.3|39.8|6.7|91.3|0.0|0.4|15.7|48.9|19.5|31.2|28.5|17.6||||46.6|19.7|0.2|0.3||
MI13|MI|13|Michigan|District 13|662563|31.8|60.8|0.4|1.2|0.0|2.3|3.6|7.2|28.9|60.5|7.8|31165|19.2|24.4|41.6|6.5|90.3|0.1|0.3|11.5|35.9|14.1|24.8|25.9|21.2||||30.6|14.7|0.3|0.2||
MI14|MI|14|Michigan|District 14|662563|33.0|61.4|0.3|1.2|0.0|3.5|0.6|1.8|32.1|61.1|9.2|36099|20.7|19.7|37.6|5.3|92.4|0.0|0.5|12.4|38.3|14.2|25.2|27.8|20.6||||36.0|16.3|0.2|0.3||
MI15|MI|15|Michigan|District 15|662563|80.9|11.8|0.4|3.8|0.0|2.3|0.9|2.8|79.2|11.7|7.0|48963|36.1|10.3|47.4|7.0|87.4|0.0|1.2|10.0|49.2|27.5|34.9|24.1|17.1||||49.2|22.6|0.3|0.3||
MN01|MN|1|Minnesota|District 1|614935|94.6|1.0|0.2|1.7|0.0|1.0|1.4|3.0|93.2|1.0|4.2|40941|46.1|8.5|40.0|10.0|62.6|0.0|6.6|15.1|52.1|21.6|32.9|23.7|18.3||||56.7|25.4|0.1|0.2||
MN02|MN|2|Minnesota|District 2|614934|93.2|1.6|0.4|2.3|0.0|1.4|1.1|2.6|91.8|1.6|3.9|61344|51.4|3.9|44.8|8.8|79.6|0.0|2.2|7.5|55.3|31.2|37.2|27.8|13.5||||63.1|34.3|0.2|0.2||
MN03|MN|3|Minnesota|District 3|614935|89.5|3.8|0.4|4.0|0.0|1.6|0.7|1.8|88.6|3.8|5.5|63816|47.2|3.5|42.9|9.0|87.0|0.0|1.1|10.2|55.7|40.1|43.2|29.9|10.4||||57.8|28.1|0.2|0.2||
MN04|MN|4|Minnesota|District 4|614935|79.9|6.7|0.8|7.6|0.1|2.7|2.4|5.2|77.7|6.5|10.8|46811|40.9|9.6|45.4|14.2|81.7|0.0|1.3|11.7|52.1|33.0|39.1|27.9|12.7||||45.4|21.1|0.3|0.3||
MN05|MN|5|Minnesota|District 5|614935|73.5|12.9|1.6|5.2|0.1|3.6|3.2|6.0|71.2|12.8|12.4|41569|39.6|12.7|52.3|12.0|84.0|0.0|0.8|11.7|54.9|34.9|39.7|27.5|12.3||||34.9|14.6|0.7|0.6||
MN06|MN|6|Minnesota|District 6|614935|95.6|1.0|0.4|1.4|0.0|1.1|0.4|1.3|94.9|0.9|2.2|56862|49.7|4.7|42.7|10.9|72.7|0.0|4.6|7.6|54.5|24.5|33.4|26.9|16.7||||63.3|33.6|0.2|0.2||
MN07|MN|7|Minnesota|District 7|614935|94.3|0.4|2.5|0.5|0.1|1.0|1.3|2.6|93.1|0.3|3.1|36453|44.2|10.3|37.3|19.6|35.8|0.0|16.4|16.9|48.4|16.4|30.4|23.0|19.2||||57.3|25.0|0.2|0.2||
MN08|MN|8|Minnesota|District 8|614935|95.1|0.5|2.6|0.4|0.0|1.1|0.2|0.8|94.6|0.5|1.6|37911|39.6|10.4|38.7|11.7|37.8|0.1|18.1|15.8|46.7|17.7|28.6|24.3|16.8||||55.3|22.3|0.2|0.2||
MO01|MO|1|Missouri|District 1|621690|46.5|49.8|0.2|1.5|0.0|1.4|0.5|1.3|45.8|49.7|3.3|36314|27.6|15.8|42.2|16.8|81.1|0.0|0.4|13.9|44.4|22.4|32.7|29.2|13.9||||37.2|15.4|0.3|0.3||
MO02|MO|2|Missouri|District 2|621690|94.2|2.2|0.2|2.0|0.0|1.0|0.4|1.4|93.2|2.2|2.8|61416|43.9|3.6|44.4|22.7|72.3|0.0|0.5|11.3|51.8|38.3|42.2|29.0|9.6||||62.8|30.8|0.1|0.2||
MO03|MO|3|Missouri|District 3|621690|86.7|9.2|0.3|1.7|0.0|1.5|0.6|1.8|85.7|9.1|4.6|41091|37.2|10.1|44.4|24.3|68.5|0.0|0.8|13.0|49.7|23.2|32.6|27.8|14.6||||46.8|21.3|0.4|0.3||
MO04|MO|4|Missouri|District 4|621690|93.3|3.2|0.6|0.6|0.1|1.5|0.8|1.9|92.4|3.2|2.0|34541|40.3|12.1|47.9|30.8|33.4|0.0|0.6|14.4|44.9|15.6|26.9|24.5|19.7||||58.2|24.7|0.2|0.2||
MO05|MO|5|Missouri|District 5|621691|68.8|24.4|0.5|1.3|0.2|2.3|2.5|5.6|66.3|24.2|4.7|38311|34.5|12.4|48.1|13.5|83.7|0.0|0.1|13.0|47.7|22.9|32.7|29.2|13.6||||42.3|17.9|0.5|0.3||
MO06|MO|6|Missouri|District 6|621690|93.8|2.8|0.4|0.8|0.1|1.4|0.7|2.4|92.4|2.8|1.9|41225|42.8|8.7|46.4|19.9|61.5|0.0|0.6|13.3|50.0|21.2|31.7|26.9|15.7||||56.3|24.9|0.2|0.2||
MO07|MO|7|Missouri|District 7|621690|94.1|1.3|1.0|0.7|0.1|1.7|1.1|2.6|92.9|1.2|2.2|32929|40.0|13.0|52.3|28.3|48.2|0.0|0.2|13.9|48.1|18.8|27.6|27.4|18.8||||54.9|22.7|0.2|0.2||
MO08|MO|8|Missouri|District 8|621690|93.1|4.4|0.6|0.4|0.0|1.2|0.3|1.0|92.5|4.3|1.1|27865|35.8|18.2|44.2|31.2|31.3|0.0|0.7|15.8|42.1|11.9|24.7|23.0|23.1||||55.5|22.7|0.2|0.2||
MO09|MO|9|Missouri|District 9|621690|93.3|3.9|0.3|0.9|0.0|1.2|0.4|1.1|92.6|3.9|1.9|36693|42.9|11.8|47.4|34.3|35.3|0.0|1.8|13.0|48.7|19.9|30.1|24.3|18.8||||55.4|24.5|0.2|0.2||
MS01|MS|1|Mississippi|District 1|711160|71.9|26.3|0.2|0.4|0.0|0.6|0.6|1.4|71.3|26.2|1.1|32535|35.4|16.4|40.7|30.8|39.2|0.0|0.3|12.4|43.5|13.9|24.0|24.5|27.4||||53.7|24.1|0.3|0.3||
MS02|MS|2|Mississippi|District 2|711164|35.0|63.5|0.2|0.4|0.0|0.6|0.3|1.2|34.5|63.2|0.9|26894|26.9|27.3|39.8|30.9|48.8|0.0|0.1|11.5|37.5|16.8|27.2|25.0|19.2||||41.4|18.8|0.2|0.3||
MS03|MS|3|Mississippi|District 3|711115|64.2|33.3|0.9|0.6|0.0|0.6|0.4|1.2|63.7|33.1|1.8|31907|34.9|19.2|40.8|40.6|32.7|0.0|0.2|12.8|42.2|20.2|31.3|25.3|18.1||||51.0|23.0|0.2|0.3||
MS04|MS|4|Mississippi|District 4|711219|74.4|22.3|0.4|1.2|0.0|1.0|0.6|1.8|73.5|22.1|2.2|33023|33.0|16.9|44.7|56.4|28.8|0.0|0.1|11.7|41.9|16.7|27.0|24.9|16.4||||52.4|23.5|0.2|0.3||
MT01|MT|1|Montana|District 1|902195|90.6|0.3|6.2|0.5|0.1|1.7|0.6|2.0|89.5|0.3|2.0|33024|42.2|14.6|46.4|16.1|59.1|0.3|3.1|13.4|47.2|24.4|33.1|25.5|11.2||||53.6|23.0|0.2|0.2||
NC01|NC|1|North Carolina|District 1|619178|45.4|50.7|0.7|0.5|0.0|1.0|1.7|3.1|44.4|50.5|2.7|28410|30.7|21.1|42.1|44.2|18.6|0.0|11.4|14.1|39.2|12.0|23.3|22.2|23.0||||45.5|18.7|0.2|0.3||
NC02|NC|2|North Carolina|District 2|619178|61.8|30.4|0.6|0.9|0.1|1.7|4.5|7.9|59.1|30.1|6.9|36510|39.0|14.3|49.6|54.5|14.6|0.0|6.1|9.9|43.2|15.9|27.5|24.6|19.5||||52.5|24.5|0.3|0.3||
NC03|NC|3|North Carolina|District 3|619178|77.9|16.8|0.4|0.9|0.1|1.5|2.4|4.4|76.3|16.6|3.3|37510|40.9|12.4|49.8|62.9|8.5|0.0|5.7|11.6|43.6|20.1|30.5|25.4|13.9||||56.8|24.5|0.2|0.3||
NC04|NC|4|North Carolina|District 4|619178|71.0|20.7|0.3|3.9|0.0|1.6|2.4|5.0|68.8|20.6|8.5|53847|46.6|9.2|57.0|47.7|40.0|0.0|3.0|8.0|53.2|48.0|51.1|23.7|7.1||||51.9|25.6|0.3|0.5||
NC05|NC|5|North Carolina|District 5|619178|89.5|6.8|0.2|0.8|0.0|0.9|1.8|3.6|87.9|6.7|3.6|39710|43.3|9.5|40.9|48.8|11.9|0.0|25.6|13.5|50.2|20.1|30.0|24.1|22.1||||57.8|23.7|0.2|0.3||
NC06|NC|6|North Carolina|District 6|619178|87.2|8.7|0.4|1.0|0.0|0.9|1.8|3.9|85.3|8.6|4.1|43503|43.1|8.2|42.8|48.6|25.9|0.0|11.3|13.7|51.0|22.7|30.4|25.4|21.1||||59.0|24.5|0.3|0.3||
NC07|NC|7|North Carolina|District 7|619178|64.4|23.2|8.6|0.5|0.1|1.1|2.1|3.9|63.0|23.1|3.6|33998|34.5|16.7|43.3|62.7|8.5|0.0|6.2|12.7|44.0|17.8|26.9|23.5|18.4||||50.8|20.4|0.3|0.2||
NC08|NC|8|North Carolina|District 8|619178|64.7|26.9|1.8|1.7|0.1|1.8|3.0|6.6|61.8|26.6|6.8|38390|38.6|12.4|48.1|49.4|27.3|0.0|9.6|10.6|46.1|18.2|27.8|25.4|20.0||||50.7|23.2|0.3|0.3||
NC09|NC|9|North Carolina|District 9|619178|84.7|10.5|0.3|2.1|0.0|1.1|1.3|3.5|82.9|10.3|5.4|55059|46.2|6.2|51.0|40.7|50.7|0.0|3.7|10.0|53.2|35.9|40.4|29.1|12.1||||57.4|26.9|0.3|0.3||
NC10|NC|10|North Carolina|District 10|619178|86.6|9.3|0.3|1.5|0.1|0.9|1.5|3.5|84.9|9.2|3.9|37649|40.7|10.6|41.4|50.4|17.7|0.0|20.3|13.1|49.6|14.1|23.0|22.4|30.9||||57.0|23.5|0.3|0.3||
NC11|NC|11|North Carolina|District 11|619177|91.2|4.6|1.6|0.5|0.0|1.0|1.0|2.6|89.8|4.6|3.0|34720|36.7|12.0|43.0|37.6|12.5|0.0|30.7|17.8|45.8|20.5|28.3|23.5|19.2||||54.9|19.7|0.3|0.3||
NC12|NC|12|North Carolina|District 12|619178|47.2|45.0|0.4|2.1|0.0|1.6|3.7|7.1|44.6|44.6|8.6|35775|33.6|15.9|50.7|43.4|41.0|0.0|11.3|10.8|46.9|19.2|25.7|26.2|22.0||||41.9|18.3|0.4|0.3||
NC13|NC|13|North Carolina|District 13|619178|65.9|27.1|0.4|2.0|0.0|1.6|3.0|6.0|63.3|26.9|8.2|41060|39.7|11.6|51.8|45.2|37.3|0.0|5.9|10.8|51.7|27.3|34.7|25.7|15.7||||46.1|20.3|0.3|0.3||
ND01|ND|1|North Dakota|District 1|642200|92.4|0.6|4.9|0.6|0.0|1.2|0.4|1.2|91.7|0.6|3.1|34604|45.2|11.9|43.2|28.8|43.1|0.7|9.2|14.7|49.3|22.0|33.3|26.1|12.4||||53.4|24.1|0.2|0.2||
NE01|NE|1|Nebraska|District 1|570325|92.1|1.4|1.3|1.5|0.0|1.4|2.2|4.2|90.5|1.4|5.1|40021|46.1|9.2|46.7|22.1|61.7|0.0|1.8|13.4|52.9|23.9|32.1|25.6|16.6||||54.5|24.8|0.1|0.3||
NE02|NE|2|Nebraska|District 2|570421|82.3|10.3|0.6|1.8|0.1|1.9|3.1|6.3|79.6|10.2|5.8|45235|41.8|8.8|48.7|13.3|84.4|0.0|0.4|10.1|51.2|30.5|36.5|30.3|11.6||||50.1|24.6|0.3|0.3||
NE03|NE|3|Nebraska|District 3|570517|94.4|0.3|0.8|0.5|0.0|1.0|3.0|6.0|91.9|0.3|4.3|33866|45.3|11.1|40.6|19.6|59.1|0.0|1.6|17.3|49.7|17.1|30.2|23.3|17.3||||57.9|25.2|0.2|0.1||
NH01|NH|1|New Hampshire|District 1|617575|96.1|0.8|0.2|1.2|0.0|1.1|0.5|1.6|95.1|0.7|4.7|50135|43.4|6.7|46.4|8.3|19.3|0.2|58.7|11.7|53.3|28.5|35.2|27.5|14.3||||54.6|25.3|0.2|0.4||
NH02|NH|2|New Hampshire|District 2|618211|96.0|0.7|0.3|1.4|0.0|1.1|0.7|1.7|95.1|0.6|4.4|48762|44.2|6.4|42.9|7.0|17.5|0.2|57.5|12.3|52.1|28.9|36.4|25.7|15.3||||56.0|25.5|0.2|0.4||
NJ01|NJ|1|New Jersey|District 1|647258|74.0|17.0|0.2|2.7|0.0|1.8|4.2|8.2|71.2|16.3|8.7|47473|33.9|9.9|37.3|8.9|70.1|0.0|18.7|12.0|47.0|20.7|32.8|29.6|13.6||||49.8|23.9|0.2|0.3||
NJ02|NJ|2|New Jersey|District 2|647258|75.7|14.4|0.4|2.4|0.0|2.1|4.9|10.3|71.7|13.8|10.6|44173|34.2|10.3|38.8|15.4|50.4|0.0|26.9|14.1|44.7|17.9|27.9|25.8|12.9||||50.5|22.1|0.3|0.3||
NJ03|NJ|3|New Jersey|District 3|647257|85.6|8.8|0.2|2.8|0.0|1.6|1.1|3.8|83.4|8.5|6.0|55282|35.2|5.1|38.2|12.5|71.6|0.1|13.6|17.0|46.2|27.2|38.1|29.5|9.9||||59.1|25.1|0.2|0.3||
NJ04|NJ|4|New Jersey|District 4|647258|85.3|7.8|0.2|2.3|0.0|1.7|2.7|7.6|81.3|7.5|9.9|54073|35.9|6.6|40.7|15.0|66.7|0.0|15.6|16.3|45.6|25.4|36.4|28.9|11.1||||56.1|26.0|0.2|0.3||
NJ05|NJ|5|New Jersey|District 5|647258|89.3|1.5|0.2|6.6|0.0|1.3|1.1|4.5|86.3|1.5|12.0|72781|41.0|3.6|34.6|6.3|62.9|0.1|26.4|13.3|49.5|38.6|44.0|28.9|8.4||||65.9|32.9|0.2|0.2||
NJ06|NJ|6|New Jersey|District 6|647257|67.5|16.8|0.2|8.4|0.0|2.6|4.5|11.7|61.7|16.1|19.7|55681|34.0|9.1|42.6|9.7|76.0|0.0|12.3|11.7|49.4|29.7|37.4|28.8|12.5||||50.6|24.0|0.3|0.3||
NJ07|NJ|7|New Jersey|District 7|647257|83.4|4.6|0.1|8.2|0.0|1.6|2.0|6.9|79.0|4.4|16.2|74823|41.8|3.4|37.6|5.7|70.5|0.1|21.1|13.1|50.6|41.5|47.5|27.0|8.9||||63.1|31.1|0.2|0.3||
NJ08|NJ|8|New Jersey|District 8|647258|63.5|13.4|0.3|5.3|0.0|3.8|13.6|25.8|53.7|12.7|32.9|51954|32.1|10.7|40.6|7.1|72.7|0.0|16.9|13.4|45.2|28.0|35.5|28.5|15.5||||51.2|24.7|0.3|0.3||
NJ09|NJ|9|New Jersey|District 9|647257|71.4|7.1|0.2|10.8|0.0|3.5|6.9|18.8|61.3|6.6|36.8|52437|32.5|7.6|41.4|10.9|69.6|0.0|17.1|14.8|48.9|29.5|36.0|30.8|12.7||||49.9|22.4|0.3|0.3||
NJ10|NJ|10|New Jersey|District 10|647258|28.4|57.7|0.3|3.6|0.1|3.9|6.0|15.0|21.4|56.6|24.3|38177|23.4|17.5|42.6|10.4|60.8|0.1|23.7|10.9|40.8|18.3|27.7|30.3|16.8||||36.2|17.6|0.3|0.4||
NJ11|NJ|11|New Jersey|District 11|647258|87.5|2.8|0.1|6.4|0.0|1.5|1.7|6.8|82.9|2.6|13.9|79009|42.9|3.5|39.2|7.3|60.6|0.1|29.0|11.9|51.3|45.2|48.6|27.6|7.6||||63.4|31.3|0.3|0.3||
NJ12|NJ|12|New Jersey|District 12|647258|75.4|11.7|0.1|9.1|0.0|1.8|1.9|5.5|72.4|11.4|15.5|69668|40.4|5.2|41.5|11.1|71.8|0.0|14.9|12.6|48.5|42.3|48.8|27.0|7.7||||59.6|29.3|0.3|0.3||
NJ13|NJ|13|New Jersey|District 13|647258|56.1|12.8|0.5|5.6|0.1|5.8|19.1|47.6|32.3|11.3|55.0|37129|24.5|18.0|47.7|13.3|64.9|0.0|16.9|10.9|42.5|20.5|28.2|27.5|20.4||||39.7|19.1|0.5|0.3||
NM01|NM|1|New Mexico|District 1|606400|71.1|2.6|3.5|1.8|0.1|4.2|16.7|42.6|48.5|2.3|19.4|38413|34.5|14.0|50.5|11.5|79.9|0.0|0.1|11.3|46.7|29.5|37.3|27.9|9.6||||47.0|21.2|0.4|0.5||
NM02|NM|2|New Mexico|District 2|606406|68.8|1.8|5.5|0.6|0.1|3.3|19.8|47.3|44.3|1.6|30.2|29269|30.2|22.4|44.2|14.4|60.3|0.0|0.1|13.0|37.5|16.9|28.9|24.0|13.1||||53.8|24.4|0.3|0.3||
NM03|NM|3|New Mexico|District 3|606240|60.4|1.2|19.6|0.8|0.1|3.4|14.6|36.3|41.4|1.1|26.9|35058|33.8|19.0|42.0|9.0|61.7|0.2|0.3|10.7|41.7|23.7|34.9|25.4|9.9||||50.7|24.3|0.3|0.4||
NV01|NV|1|Nevada|District 1|666088|65.9|12.2|0.8|4.7|0.5|4.5|11.4|28.2|51.5|11.9|24.6|39480|31.7|13.9|65.9|52.0|46.5|0.0|0.1|9.9|44.3|14.6|21.3|26.5|10.3||||44.1|21.2|0.5|0.3||
NV02|NV|2|Nevada|District 2|666087|81.9|2.5|2.4|2.9|0.3|3.1|6.9|15.3|74.8|2.4|12.2|43879|38.9|10.1|57.3|20.9|58.8|0.0|4.4|11.3|46.9|19.3|27.8|27.0|12.3||||51.8|23.2|0.3|0.3||
NV03|NV|3|Nevada|District 3|666082|77.7|5.6|0.7|6.0|0.4|3.9|5.7|15.6|69.3|5.5|14.4|50749|36.5|7.5|64.8|35.0|63.3|0.0|0.0|11.6|48.9|20.4|27.6|29.1|8.6||||53.0|21.9|0.4|0.4||
NY01|NY|1|New York|District 1|654360|89.3|4.3|0.3|2.4|0.0|1.7|2.0|7.5|84.5|4.0|8.0|61884|36.0|6.0|37.8|7.6|19.9|0.1|69.4|12.1|48.2|27.2|36.0|28.5|9.3||||60.9|29.7|0.3|0.4||
NY02|NY|2|New York|District 2|654360|78.4|10.4|0.2|3.0|0.0|2.4|5.5|13.9|71.5|9.8|14.5|71147|34.8|5.9|33.1|5.1|34.9|0.1|57.9|11.6|47.9|30.6|37.3|29.0|11.4||||64.7|32.0|0.4|0.4||
NY03|NY|3|New York|District 3|654361|91.2|2.2|0.1|3.0|0.0|1.5|1.9|6.9|86.9|2.1|10.4|70561|34.3|4.3|29.1|5.1|32.8|0.1|60.8|14.6|48.5|31.3|38.6|30.7|8.4||||63.6|30.2|0.3|0.3||
NY04|NY|4|New York|District 4|654360|68.9|18.2|0.2|4.5|0.0|2.8|5.4|13.6|62.3|17.6|19.4|66799|32.4|6.4|31.1|4.3|41.8|0.0|51.9|14.3|46.6|31.0|37.6|30.3|9.2||||60.0|29.0|0.3|0.4||
NY05|NY|5|New York|District 5|654361|55.7|5.8|0.3|24.6|0.0|3.9|9.7|23.5|44.2|5.1|50.7|51156|28.9|12.1|38.5|7.4|53.8|0.0|34.9|14.8|44.5|33.6|36.9|28.3|11.6||||54.9|25.3|0.3|0.3||
NY06|NY|6|New York|District 6|654361|18.9|53.9|0.7|9.0|0.1|7.7|9.8|16.9|12.8|52.1|24.2|43546|21.5|14.5|34.4|4.8|66.5|0.0|24.9|10.6|41.1|18.0|27.2|30.2|12.6||||44.8|23.1|0.3|0.4||
NY07|NY|7|New York|District 7|654360|45.1|18.7|0.6|12.9|0.1|5.6|17.0|39.5|27.6|16.5|49.2|36990|21.6|17.7|38.9|7.7|52.0|0.1|34.9|12.9|40.0|19.8|27.9|29.4|13.1||||40.8|19.6|0.4|0.3||
NY08|NY|8|New York|District 8|654360|74.6|6.1|0.2|11.1|0.1|3.3|4.7|11.7|68.7|5.4|40.4|47061|32.8|18.7|42.1|12.0|45.5|0.1|36.1|13.8|48.7|47.8|55.0|24.2|6.5||||32.9|13.8|1.4|0.4||
NY09|NY|9|New York|District 9|654360|71.0|4.4|0.2|14.6|0.0|3.9|5.8|13.6|64.0|4.0|43.9|45426|28.7|12.2|36.3|3.6|61.5|0.1|30.6|16.7|43.1|31.0|39.0|29.4|10.3||||50.0|22.0|0.3|0.2||
NY10|NY|10|New York|District 10|654361|21.0|63.0|0.4|2.7|0.1|4.0|8.8|17.2|16.2|60.2|25.5|30212|17.3|29.0|35.7|6.7|62.7|0.0|23.6|9.6|34.4|17.5|31.0|29.3|10.9||||32.5|16.9|0.5|0.4||
NY11|NY|11|New York|District 11|654361|24.9|61.2|0.3|4.2|0.1|4.1|5.2|12.1|21.4|58.5|26.2|34082|21.5|23.2|38.0|5.2|55.5|0.1|33.4|9.2|40.9|25.0|35.1|26.1|9.2||||32.1|16.3|0.6|0.6||
NY12|NY|12|New York|District 12|654360|39.5|10.9|0.7|16.0|0.1|5.9|26.8|48.5|23.3|8.8|60.0|29195|20.0|28.3|39.7|6.3|58.8|0.0|28.1|9.5|38.2|17.1|25.9|25.1|19.3||||37.9|19.6|0.5|0.4||
NY13|NY|13|New York|District 13|654361|76.8|6.9|0.2|9.2|0.0|3.1|3.8|11.0|70.9|6.3|27.7|50092|27.8|11.9|36.7|3.0|75.5|0.0|18.4|13.4|43.3|24.0|34.9|30.1|10.0||||52.3|25.0|0.3|0.3||
NY14|NY|14|New York|District 14|654361|73.1|5.2|0.2|11.4|0.1|4.3|5.6|14.0|65.9|4.8|34.1|57152|38.4|12.4|46.5|14.7|36.5|0.1|40.5|13.2|56.6|56.9|57.7|24.4|4.9||||29.2|10.6|0.7|0.2||
NY15|NY|15|New York|District 15|654361|28.2|34.6|0.9|2.9|0.1|5.9|27.3|47.9|16.4|30.5|46.8|27934|17.7|30.5|38.7|10.1|40.4|0.1|43.1|10.8|35.7|25.0|38.1|25.7|10.8||||24.5|11.8|0.6|0.4||
NY16|NY|16|New York|District 16|654360|20.4|36.0|1.2|1.8|0.1|6.6|34.0|62.8|2.9|30.3|54.5|19311|11.9|42.2|39.8|12.7|41.9|0.1|37.8|6.7|26.3|7.8|18.2|28.2|15.7||||26.0|15.5|0.4|0.4||
NY17|NY|17|New York|District 17|654360|48.9|32.3|0.4|4.6|0.1|4.2|9.5|20.4|41.3|30.4|27.4|44868|27.8|16.0|39.3|7.2|53.1|0.1|35.5|12.8|42.7|28.5|37.8|27.1|8.7||||43.1|20.8|0.4|0.3||
NY18|NY|18|New York|District 18|654360|74.9|10.0|0.2|5.3|0.0|2.9|6.7|16.2|67.1|9.5|23.3|68887|36.5|7.8|38.3|6.6|52.0|0.1|38.8|14.4|47.2|43.8|47.5|25.7|6.3||||56.6|27.7|0.3|0.3||
NY19|NY|19|New York|District 19|654361|88.1|5.4|0.2|2.2|0.0|1.7|2.4|7.7|83.5|5.0|9.6|64337|40.4|6.4|38.4|12.2|28.9|0.1|54.2|10.9|47.3|32.3|40.6|26.6|8.5||||62.1|32.1|0.3|0.4||
NY20|NY|20|New York|District 20|654360|94.7|2.5|0.2|0.8|0.0|1.1|0.7|2.2|93.4|2.4|2.6|44239|40.6|7.9|37.6|11.3|24.2|0.2|51.6|13.7|47.9|24.7|35.7|25.4|12.8||||55.4|24.3|0.2|0.3||
NY21|NY|21|New York|District 21|654361|87.0|7.8|0.2|2.1|0.0|1.7|1.1|3.2|85.5|7.5|5.5|40254|36.4|11.2|41.1|11.9|63.3|0.0|20.1|15.5|47.3|27.0|37.8|28.2|11.6||||45.1|19.3|0.3|0.3||
NY22|NY|22|New York|District 22|654361|83.7|8.2|0.3|2.6|0.0|2.3|3.0|7.8|79.9|7.7|8.7|38586|35.1|14.3|43.7|11.4|41.9|0.3|37.7|13.6|45.3|23.9|35.0|25.8|12.9||||46.6|20.6|0.3|0.4||
NY23|NY|23|New York|District 23|654361|93.8|2.7|0.9|0.6|0.0|1.0|0.9|2.1|92.9|2.6|1.9|35434|37.9|13.5|40.4|13.1|25.1|0.1|44.4|12.5|42.2|16.0|28.4|24.0|16.8||||53.5|24.0|0.2|0.2||
NY24|NY|24|New York|District 24|654361|93.4|3.4|0.2|0.9|0.0|1.3|0.8|2.3|92.2|3.3|3.8|36082|37.2|12.6|38.1|10.0|47.0|0.6|29.4|15.2|45.3|19.3|32.5|24.7|15.9||||50.6|21.6|0.2|0.3||
NY25|NY|25|New York|District 25|654361|87.7|7.3|0.7|1.8|0.0|1.7|0.8|2.3|86.6|7.1|5.0|43188|38.6|10.4|40.1|12.0|73.3|0.1|8.3|13.9|47.7|27.8|37.7|27.3|13.8||||50.4|22.9|0.2|0.3||
NY26|NY|26|New York|District 26|654361|93.3|3.2|0.3|1.5|0.0|1.0|0.7|1.9|92.3|3.0|3.4|46653|39.7|6.9|36.8|9.3|73.8|0.2|9.5|14.1|48.1|25.5|35.6|26.2|15.5||||56.6|25.6|0.1|0.2||
NY27|NY|27|New York|District 27|654361|90.8|4.2|0.8|0.7|0.0|1.4|2.1|4.6|88.8|4.0|5.8|36884|34.1|12.0|36.8|5.5|87.2|0.0|2.1|15.8|45.8|19.9|30.8|27.1|17.4||||48.2|20.5|0.2|0.3||
NY28|NY|28|New York|District 28|654360|63.9|29.2|0.5|1.5|0.0|2.2|2.6|5.5|62.0|28.7|7.0|31751|27.7|18.7|42.6|9.0|81.8|0.0|5.7|14.3|43.0|21.2|31.9|26.4|16.6||||36.1|15.2|0.3|0.3||
NY29|NY|29|New York|District 29|654361|93.4|2.7|0.5|1.8|0.0|1.1|0.5|1.4|92.5|2.7|3.6|41875|39.2|9.9|39.0|11.7|62.7|0.7|11.5|14.1|47.2|26.1|36.8|24.5|15.2||||54.8|23.9|0.3|0.2||
OH01|OH|1|Ohio|District 1|630730|69.1|27.5|0.2|1.3|0.0|1.4|0.5|1.1|68.6|27.4|2.7|37414|32.8|13.9|44.6|23.8|68.5|0.0|3.3|13.0|46.9|22.3|31.8|28.6|14.7||||41.8|18.5|0.3|0.3||
